要因,"よういん「YẾU NHÂN」　Nhân tố, nguyên nhân chính
成功の要因は、チームワークと継続的な努力にある。
(Seikō no yōin wa, chīmuwāku to keizokuteki na doryoku ni aru.)
→ Yếu tố dẫn đến thành công là tinh thần làm việc nhóm và nỗ lực bền bỉ."
継続,"けいぞく「KẾ TỤC」　tiếp tục; liên tục
成功の要因は、チームワークと継続的な努力にある。
→ Yếu tố dẫn đến thành công là tinh thần làm việc nhóm và nỗ lực bền bỉ."
努力,"どりょく「NỖ LỰC」 ◆ Nỗ lực, cố gắng
成功の要因は、チームワークと継続的な努力にある。
→ Yếu tố dẫn đến thành công là tinh thần làm việc nhóm và nỗ lực bền bỉ."
能力,"のうりょく 「NĂNG LỰC」 năng suất, công suất máy
彼は高いコミュニケーション能力を持っている。
→ Anh ấy có khả năng giao tiếp cao."
指す,"さす「CHỈ」 ◆ Dâng lên,Chỉ ra; chỉ ra
道を指す: Chỉ đường"
スタブ,"stub : スタブ là một đoạn mã giả lập (giả lập hành vi của một hàm, module, hoặc API chưa được phát triển hoặc không muốn gọi thật trong quá trình test).
この関数はまだ未実装なので、スタブを作っておいた。
→ Hàm này chưa được triển khai nên tôi đã tạo một stub tạm thời."
起票,"きひょう「KHỞI PHIẾU」 lập phiếu, khởi tạo chứng từ, hoặc tạo biểu mẫu ghi chép ban đầu
このボタンを押すと自動的に起票されます。
→ Nhấn nút này sẽ tự động tạo phiếu."
転記,"てんき「CHUYỂN KÍ」 chuyển ghi, chép lại, hoặc sao chép dữ liệu từ nơi này sang nơi khác.
転記ミスに注意してください。
→ Hãy chú ý tránh lỗi khi chuyển ghi."
着手,"ちゃくしゅ「TRỨ THỦ」bắt tay vào làm, bắt đầu thực hiện một công việc cụ thể
新しいプロジェクトに着手しました。
→ Đã bắt tay vào dự án mới."
端的,"たんてき「ĐOAN ĐÍCH」 rõ ràng, thẳng thắn, ngắn gọn, hoặc trực tiếp
彼は問題点を端的に指摘した。
→ Anh ấy đã chỉ ra vấn đề một cách rõ ràng và thẳng thắn."
至急,"しきゅう「CHÍ CẤP」 ◆ Gấp gáp; khẩn cấp; ngay lập tức
至急ご対応をお願いいたします。
→ Xin vui lòng xử lý gấp."
