～です/ですか/じゃない,Là / ~phải không/ không là
～は,Thì / ở / chủ ngữ
～も,Cũng / đến mức / đến cả
～の,Của/ về
～で,Tại/ ở/ vì/ bằng/ với
～を,Trợ từ chỉ hành động
～に /へ,Chỉ phương hướng
～に,Vào lúc / lúc / nơi diễn ra hđ
～が/でも/けど,Nhưng
～から　～　まで,Từ ~ đến ~
～あまり　～　ない,Không ~ lắm
～ぜんぜん　～　ない,Hoàn toàn ~ không
～Ｖませんか,Cùng nhau làm V nhé
～があります,Có ~ ( đồ vật/ cây)
～がいます,Có ~ (động vật / người)
～助詞　＋　数量,Từ để hỏi đi với động từ
～に～回,Làm ~ lần trong thời gian
～Ｖましょう,Cùng nhau làm nhé
～Ｖましょうか,Tôi làm ~ cho bạn nhé
～がほしい,Muốn có ~
～Ｖたい,Muốn ~
～へ～を～に行く,Đi đến ~ để làm ~
～Ｖてください。,Hãy làm V
～Ｖないでください。,Đừng làm V
～Ｖてもいいです,Làm V cũng được
～Ｖてはいけません,Không được làm V
～Ｖなくてもいいです,Không cần làm V
～なければなりません,Phải làm V
～ないといけない,Phải làm V
～なくちゃいけない,Phải làm V
～だけ,Chỉ
～ですから/から,Vì
～のが,Danh từ hóa động từ
～のを,Danh từ hóa động từ
～のは,Danh từ hóa động từ
～もう～Ｖました,Đã làm V
～まだ～Ｖていません,Vẫn chưa làm V
～まだ～Ｖています,Vẫn đang làm V
～より,So với
～ほど～ない,Không ~ bằng
～と同じ,Giống với~
Ｎで～がいちばん～,Trong N ~ nhất ~
く/～になる。,Trở nên
～も　～　ない,Cho dù ~ cũng không
～Ｖて、～Ｖて、～,Làm V ~ làm V~
～Ｖてから、～,Sau khi làm ~
～たり～たりする,Lúc thì ~ lúc thì
～Ｖている,"Đang làm V, đã làm V"
～Ｖたことがある,Đã từng làm V
～Ｖないことがある,Chưa từng làm V
～や～や～など,Và ~ và~ còn nữa
～ので,Bởi vì
～でしょう？,Có lẽ ~ ?
～たぶん～でしょう,Chắc có lẽ
～とおもう,Nghĩ rằng
～といいます,Nói là
～といいました,Đã nói rằng
～まえに,Trước khi
～とき,Lúc/ khi
～たあとで,Sau khi~
までに,Đến trước
～と,Hễ mà
～ても/でも,Dù ~ nhưng~
～たら,Nếu / sau khi
～Ｖてあげる,Mình Làm cho ai đó
～Ｖてくれる,Ai đó làm cho mình
～Ｖてもらう,Được nhận từ ai đó.
～がわかる,Hiểu ~
です＝だろう＝でしょう,Có lẽ ~
です＝である,Là
～と,Cùng Với / và
～ができる,Có thể làm
