放,PHÓNG/PHỎNG - 訓: はなーす - 音: ホウ - Câu chuyện: Cô Phương (方) tự giải PHÓNG (放) bản thân thoát khỏi ông chồng vũ phu - Ví dụ: 放す (はなす) / 解放 (かいほう) / 生放送 (なまほうそう) / 食べ放題 (たべほうだい) 
穴,"HUYỆT - 訓: あな - Câu chuyện: Dưới mái nhà (宀) có 8 (八) cái lỗ, là sào HUYỆT (穴) của quỷ - Ví dụ: 穴が開く (あながあく) / 穴だらけ (あなだらけ) "
巣,SÀO - 訓: す - Câu chuyện: Bạn Huyền hái quả (果) để sắc thuốc đem vào SÀO huyệt (巣) - Ví dụ: 巣 (す) / 巣箱 (すばこ) 
周,CHU - 訓: まわーり - 音: シュウ - Câu chuyện: Xung quanh miệng (口) núi lửa được bao quanh (周) bởi 1 lớp đất (土) - Ví dụ: 周り (まわり) / 周辺 (しゅうへん) / 世界一周 (せかいいっしゅう) 
囲,VI - 訓: かこーむ - 音: イ - Câu chuyện: Mọi người vây (囲む) quanh 1 cái giếng (井) - Ví dụ: 囲む (かこむ) / 周囲 (しゅうい) / 範囲 (はんい) 
互,HỖ - 訓: たがーい - 音: ゴ - Câu chuyện: Hai người đang khoanh tay vào nhau là tương HỖ (互) - Ví dụ: お互い様 (おたがいさま) / 互換性 (ごかんせい) 
我,NGÃ - 訓: われ / わーが - 音: ガ - Câu chuyện: NGÃ (我) qua (戈) vòng tay (手) người khác - Ví dụ: 我々 (われわれ) / 我慢強い (がまんづよい) 
皆,"GIAI - 訓: みんな - 音: カイ - Câu chuyện: Mọi người ơi (皆), có thể so sánh (比) mặt trắng (白) hay đen không? - Ví dụ: 皆さま (みなさま) / 皆勤賞 (かいきんしょう) "
緒,TỰ - 音: ショ / チョ - Câu chuyện: Người (者) với người (者) kết nối với nhau bằng 1 sợi dây (糸) - Ví dụ: 一緒に (いっしょに) / 内緒 (ないしょ) 
援,VIÊN / VIỆN - 音: エン - Câu chuyện: Hỗ trợ (援) bạn bè (友) bằng tay (扌) - Ví dụ: 応援 (おうえん) / 救援 (きゅうえん) / 援助 (えんじょ) 
抱,BÃO - 訓: だーく / いだーく / かかーえる - 音: ホウ - Câu chuyện: Dùng tay (扌) ôm bao (包) gạo vào lòng (抱) - Ví dụ: 抱く (だく) / 抱負 (ほうふ) / 辛抱 (しんぼう) 
氏,THỊ - 訓: うじ - 音: シ - Câu chuyện: Họ THỊ (氏) dùng muỗng (匕) ăn cơm dưới mái nhà (一) - Ví dụ: 氏名 (しめい) / 摂津氏 (せっつし) 
孫,TÔN - 訓: まご - 音: ソン - Câu chuyện: Đứa trẻ (子) nối dõi tông đường bằng sợi chỉ (糸) là cháu TÔN (孫) - Ví dụ: 孫 (まご) / 子孫 (しそん) 
祖,TỔ - 音: ソ - Câu chuyện: TỔ (祖) tiên hiện ra (示) ở vùng đất thả (且) diều - Ví dụ: 祖父 (そふ) / 祖母 (そぼ) / 祖先 (そせん) 
僕,BỘC - 訓: ぼく - 音: ボク - Câu chuyện: Con người (亻) làm nô BỘC (僕) phải đội vương miện (业) và làm việc trên đồng (田) - Ví dụ: 僕 (ぼく) / 公僕 (こうぼく) 
僚,LIÊU - 音: リョウ - Câu chuyện: Những người (亻) cùng làm quan (僚) trong ban đêm (尞) - Ví dụ: 同僚 (どうりょう) / 閣僚 (かくりょう) 
輩,BỐI - 音: ハイ - Câu chuyện: Những người cùng hàng (非) xe (車) là đồng BỐI (輩) - Ví dụ: 先輩 (せんぱい) / 後輩 (こうはい) 
誰,THÙY - 訓: だれ - 音: スイ - Câu chuyện: Dùng lời nói (言) để hỏi xem ai (誰) đang cầm chim (隹) - Ví dụ: 誰 (だれ) / 誰か (だれか) 
偶,NGẪU - 音: グウ - Câu chuyện: Con người (亻) gặp nhau là NGẪU (偶) nhiên như vùng đất có 10 (十) dải ruộng (田) - Ví dụ: 偶然 (ぐうぜん) / 偶数 (ぐうすう) 
畳,ĐIỆP - 訓: たたみ / たたーむ - 音: ジョウ - Câu chuyện: Dưới mái nhà (冖) có 3 cái ruộng (田) xếp chồng lên nhau (畳) - Ví dụ: 畳 (たたみ) / 畳む (たたむ) / 四畳半 (よじょうはん) 
床,SÀNG - 訓: とこ / ゆか - 音: ショウ - Câu chuyện: Cái giường gỗ (木) đặt dưới mái nhà (广) là cái SÀNG (床) - Ví dụ: 床 (ゆか) / 床屋 (とこや) / 起床 (きしょう) 
軒,HIÊN - 訓: のき - 音: ケン - Câu chuyện: Cái xe (車) khô (干) ráo vì để dưới mái HIÊN (軒) - Ví dụ: 軒 (のき) / 軒先 (のきさき) / 数軒 (すうけん) 
玄,HUYỀN - 音: ゲン - Câu chuyện: Sợi chỉ (糸) bị treo lên (亠) biến thành màu HUYỀN (玄) - Ví dụ: 玄関 (げんかん) / 玄米 (げんまい) 
壁,BÍCH - 訓: かべ - 音: ヘキ - Câu chuyện: Miếng ngọc (璧) đặt trên đất (土) tạo thành bức tường BÍCH (壁) - Ví dụ: 壁 (かべ) / 壁画 (へきが) / 完璧 (かんぺき) 
