契,KHẾ - 音: ケイ - Câu chuyện: Dùng dao (刀) khắc lên gỗ (木) để làm KHẾ (契) ước cho người lớn (大) - Ví dụ: 契約 (けいやく) / 契機 (けいき)
証,CHỨNG - 音: ショウ - Câu chuyện: Dùng lời nói (言) chính đáng (正) để làm bằng CHỨNG (証) - Ví dụ: 証明書 (しょうめいしょ) / 身分証 (みぶんしょう) / 免許証 (めんきょしょう)
域,VỰC - 音: イキ - Câu chuyện: Vùng đất (土) có miệng (口) và người cầm giáo (戈) bảo vệ là khu VỰC (域) - Ví dụ: 地域 (ちいき) / 区域 (くいき) / 領域 (りょういき)
届,GIỚI - 訓: とどーける / とどーく - Câu chuyện: Con người (尸) tự do (由) gửi đồ đến thế GIỚI (届) bên ngoài - Ví dụ: 届ける (とどける) / 届け出 (とどけで)
招,CHIÊU - 訓: まねーく - 音: ショウ - Câu chuyện: Dùng tay (扌) vẫy mời miệng (口) vào gọi là CHIÊU (招) đãi - Ví dụ: 招く (まねく) / 招待 (しょうたい) / 招集 (しょうしゅう)
贈,TẶNG - 訓: おくーる - 音: ゾウ / ソウ - Câu chuyện: Dùng tiền (貝) để TẶNG (贈) quà cho người ở tầng lớp (曽) trên - Ví dụ: 贈る (おくる) / 贈り物 (おくりもの) / 寄贈 (きぞう)
寮,LIÊU - 音: リョウ - Câu chuyện: Ngôi nhà (宀) dành cho các quan LIÊU (寮) nghỉ ngơi ban đêm (尞) - Ví dụ: 寮 (りょう) / 学生寮 (がくせいりょう) / 独身寮 (どくしんりょう)
隣,LÂN - 訓: となり - 音: リン - Câu chuyện: Ngôi nhà ở vùng đất (阝) có đống lửa (火) và 2 chân (舛) đi lại là hàng LÂN (隣) cận - Ví dụ: 隣 (となり) / 隣接 (りんせつ) / 近隣 (きんりん)
狭,HIỆP - 訓: せまーい - 音: キョウ - Câu chuyện: Con chó (犭) kẹp giữa 2 người (夫) là không gian HIỆP (狭) hẹp - Ví dụ: 狭い (せまい) / 狭義 (きょうぎ)
含,HÀM - 訓: ふくーむ / ふくーめる - 音: ガン - Câu chuyện: Bây giờ (今) trong miệng (口) đang HÀM (含) chứa cái gì đó - Ví dụ: 含む (ふくむ) / 含有 (がんゆう) / 包含 (ほうがん)
溶,DUNG - 訓: とーける / とーかす - 音: ヨウ - Câu chuyện: Nước (氵) chảy vào cái thung lũng (谷) để DUNG (溶) hòa - Ví dụ: 溶ける (とける) / 溶液 (ようえき) / 溶岩 (ようがん)
汁,TRẤP - 訓: しる - 音: ジュウ - Câu chuyện: Nước (氵) chảy ra từ thập (十) phương là nước cốt/nước canh TRẤP (汁) - Ví dụ: 汁 (しる) / 果汁 (かじゅう) / 味噌汁 (みそしる)
盛,THỊNH - 訓: もーる / さかーる - 音: セイ / ジョウ - Câu chuyện: Thành quách (成) đặt trên cái bát (皿) là sự THỊNH (盛) vượng - Ví dụ: 盛る (もり) / 盛ん (さかん) / 盛大 (せいだい)
詰,CẬT - 訓: つーめる / つーまる - 音: キツ - Câu chuyện: Lời nói (言) của cát (吉) tường là sự CẬT (詰) vấn - Ví dụ: 詰める (つめる) / 缶詰 (かんづめ) / 詰問 (きつもん)
瓶,BÌNH - 音: ビン - Câu chuyện: Cái bình làm bằng ngói (瓦) để đựng nước kết hợp với chữ tinh (并) là cái BÌNH (瓶) - Ví dụ: 瓶 (びん) / 花瓶 (かびん) / 空き瓶 (あきびん)
粒,LẠP - 訓: つぶ - 音: リュウ - Câu chuyện: Gạo (米) đứng (立) lên thành từng hạt LẠP (粒) - Ví dụ: 粒 (つぶ) / 粒子 (りゅうし)
酢,TẠC - 訓: す - 音: サク - Câu chuyện: Rượu (酉) để cho người (乍) khác uống là GIẤM/TẠC (酢) - Ví dụ: 酢 (す) / 酢の物 (すのもの) / 酢酸 (さくさん)
糖,ĐƯỜNG - 音: トウ - Câu chuyện: Gạo (米) để trong nhà (广) có miệng (口) ăn ĐƯỜNG (糖) - Ví dụ: 砂糖 (さとう) / 糖尿病 (とうにょうびょう) / 果糖 (かとう)
脂,CHI - 訓: あぶら - 音: シ - Câu chuyện: Thịt (月) của nội (旨) tạng là mỡ CHI (脂) - Ví dụ: 脂 (あぶら) / 脂肪 (しぼう) / 油脂 (ゆし)
肪,PHƯƠNG - 音: ボウ - Câu chuyện: Phần thịt (月) ở phía phương (方) hướng đó là mỡ béo PHƯƠNG (肪) - Ví dụ: 脂肪 (しぼう)
筋,CÂN - 訓: すじ - 音: キン - Câu chuyện: Dùng tre (竹) để trợ lực cho bắp thịt (肉) và xương (力) là gân CÂN (筋) - Ví dụ: 筋 (すじ) / 筋肉 (きんにく) / 筋道 (すじみち)
節,TIẾT - 訓: ふし - 音: セツ - Câu chuyện: Ăn (即) tre (竹) theo từng TIẾT (節) - Ví dụ: 節 (ふし) / 節約 (せつやく) / 関節 (かんせつ) / 季節 (きせつ)
