災,"TAI - 訓: わざわい - 音: サイ - 故事: Lửa (火) cháy trên dòng sông (巛) là thiên TAI (災) - Ví dụ: 災害 (さいがい) / 防災 (ぼうさい) / 火災 (かさい) - 災害が起こる, 防災訓練を行う, 火災が発生した"
害,"HẠI - 音: ガイ - 故事: Những lời nói (口) trong nhà (宀) gây hại (害) đến 10 (十) người - Ví dụ: 害 (がい) / 損害 (そんがい) / 被害 (ひがい) / 公害 (こうがい) - 体に害がある, 損害が出る, 被害を受ける, 公害問題"
防,"PHÒNG - 訓: ふせーぐ - 音: ボウ - 故事: Vùng đất (阝) có phương (方) hướng tốt để PHÒNG (防) ngự - Ví dụ: 防ぐ (ふせぐ) / 防止 (ぼうし) / 予防 (よぼう) / 堤防 (ていぼう) - 泥棒を防ぐ, 事故を防止する, 風邪の予防, 堤防を築く"
影,"ẢNH - 訓: かげ - 音: エイ - 故事: Mặt trời (日) chiếu lên kinh đô (京) tạo ra bóng ẢNH (影) - Ví dụ: 影 (かげ) / 影響 (えいきょう) / 撮影 (さつえい) - 人の影が見える, 悪影響を与える, 映画の撮影"
響,"HƯỞNG - 訓: ひびーく - 音: キョウ - 故事: Âm thanh (音) của bữa tiệc (郷) tạo ra tiếng vang HƯỞNG (響) - Ví dụ: 響く (ひびく) / 影響 (えいきょう) / 反響 (はんきょう) - 声が響く, 景気に影響する, 大きな反響を呼ぶ"
被,"BỊ - 訓: こうむーる - 音: ヒ - 故事: Người phụ nữ (皮) mặc quần áo (衣) để BỊ (被) che thân - Ví dụ: 被害 (ひがい) / 被告 (ひこく) / 被服 (ひふく) - 被害を受ける, 被告人, 被服費"
壊,"HOẠI - 訓: こわーす / こわーれる - 音: カイ - 故事: Đất (土) ở dưới mái nhà có 10 (十) người bao quanh (衣) bị phá HOẠI (壊) - Ví dụ: 壊す (こわす) / 破壊 (はかい) / 崩壊 (ほうかい) - 体を壊す, 破壊活動, 建物が崩壊する"
傾,"KHUYNH - 訓: かたむーく / かたむーける - 音: ケイ - 故事: Cái đầu (頁) của người (亻) cầm thìa (匕) bị KHUYNH (傾) hướng nghiêng đi - Ví dụ: 傾く (かたむく) / 傾向 (けいこう) / 傾斜 (けいしゃ) - 日が傾く, 最近の傾向, 傾斜が急だ"
崩,"BĂNG - 訓: くずーれる / くずーす - 音: ホウ - 故事: Hai vầng trăng (月月) mọc trên núi (山) làm núi bị sụp BĂNG (崩) - Ví dụ: 崩れる (くずれる) / 崩壊 (ほうかい) / 土砂崩れ (どしゃくずれ) - 山が崩れる, 体調を崩す, 土砂崩れが発生した"
洪,HỒNG - 音: コウ - 故事: Nước (氵) cùng (共) chảy tạo thành lũ HỒNG (洪) - Ví dụ: 洪水 (こうずい) - 洪水で橋が流される
津,"TÂN - 訓: つ - 音: シン - 故事: Nước (氵) được bút (聿) ghi chép lại ở bến TÂN (津) - Ví dụ: 津波 (つなみ) / 興味津々 (きょうみしんしん) - 津波に注意する, 興味津々で聞く"
荒,"HOANG - 訓: あらーい / あーれる / あーらす - 音: コウ - 故事: Cỏ (艹) mọc trên dòng sông chết (亡+川) là vùng đất HOANG (荒) - Ví dụ: 荒い (あらい) / 荒れる (あれる) / 荒野 (こうや) - 息が荒い, 海が荒れる, 荒野を走る"
