原則,げんそく - NGUYÊN TẮC- Nguyên tắc; quy tắc chung
送付,そうふ - TỐNG PHÓ- Việc gửi; việc chuyển
受付,うけつけ - THỤ PHÓ- Sự tiếp thu; sự tiếp nhận;
申込,もうしこみ - THÂN NHẬP - đăng ký
郵便,ゆうびん - BƯU TIỆN- Bưu điện; dịch vụ bưu điện./mail ( service)
脱会,"だっかい - THOÁT HỘI- rút khỏi, thôi tham gia hội/nhóm, hủy tư cách thành viên."
届出,"とどけで - GIỚI XUẤT- Bản báo cáo, tường trình, khai báo"
特約,とくやく - ĐẶC ƯỚC- Hợp đồng đặc biệt.
紛失,ふんしつ - PHÂN THẤT- Việc làm mất; việc đánh mất
盗難,とうなん - ĐẠO NAN- Vụ trộm; vụ ăn cắp
基幹,"きかん - CƠ CÁN- Trụ cột chính; hạt nhân; điều cốt yếu
基幹システム：hệ thống cốt lõi (core system: IT)"
タイムスタンプ,Timestamp
エンボス,"Embossing - chữ nổi, ký tự được dập nổi.
エンボスローマ字: Tên bằng chữ La-tinh được dập nổi trên thẻ."
入会,"いりあい - NHẬP HỘI- tham gia, gia nhập hội, câu lạc bộ"
金融機関,"きんゆうきかん - KIM DUNG KI QUAN- Tổ chức tín dụng, tổ chức tài chính"
