助かります,"たすかる - TRỢ-Được giúp, may quá, đỡ quá. May mà có bạn giúp....
ご共有いただけますと大変助かります。"
当初,"とうしょ - ĐƯƠNG SƠ-Lúc đầu, Mới đầu,Ngay từ đầu"
特権,"とっけん - ĐẶC QUYỀN- Đặc quyền,Đặc ân"
一般,"いっぱん - NHẤT BÀN-Nói chung, Cái chung; cái thông thường;"
活用,かつよう - HOẠT DỤNG-Sự hoạt dụng; sự sử dụng; sự tận dụng
挙動,"きょどう - CỬ ĐỘNG-Hành động, action,Hành vi"
従来,"じゅうらい - TÙNG LAI-Xưa nay, truyền thống, Cho đến giờ; cho tới nay = これまで"
議論,"ぎろん - NGHỊ LUẬN - discussion, thảo luận, bàn bạc
討論 - debate, tranh cãi, tranh luận
議論 - discussion, thảo luận, bàn bạc"
選定,"せんてい - TUYỂN ĐỊNH-Tuyển lựa , tuyển chọn từ một số lượng nhiều ra một vài thứ ưu tú và phù hợp"
正直,しょうじき - CHÁNH TRỰC-Trung thực; thật thà; thành thật
小出し,"こだし - TIỂU XUẤT-(chia từng phần) trong những số lượng nhỏ
レビューに加わってなるべく小出しで行けるように努めます。
Tôi sẽ tham gia vào việc review và cố gắng gửi/đưa ra từng phần nhỏ thay vì dồn một lần.
レビューに加わる
→ tham gia vào review
なるべく
→ cố gắng, trong khả năng có thể
小出し（こだし）
→ đưa ra từng ít một, chia nhỏ để cung cấp dần dần
→ trong dự án thường có nghĩa:
không đợi hoàn thành hết rồi mới review
gửi từng phần để review sớm
行けるように
→ để có thể thực hiện được
努めます（つとめます）
→ sẽ cố gắng"
プロトタイプ,"prototype - mô hình thử nghiệm, mẫu thử nghiệm"
概念,がいねん - KHÁI NIỆM-Khái niệm
停止,ちょうじ - ĐÌNH CHỈ-pause - tạm dừng
到着　,とうちゃく - ĐÁO TRỨ-Sự đến; sự đến nơi
次第,"しだい - THỨ ĐỆ-1.Do đó, vì vậy, 2.Ngay sau khi,3. Tùy ở N
3 nghĩa thông dụng:
1. V-る/V-た + 次第だ: Do đó, vì vậy (次第 hay ở cuối câu)
2. Vます+次第: Ngay sau khi
3. N + 次第: Tùy ở N
定例会が終わり次第説明会の会議に切り替えるでもOKです。
Sau khi cuộc họp định kỳ (定例会) kết thúc, chuyển sang cuộc họp giải thích/trao đổi (説明会) cũng được.
Phân tích từ vựng
定例会（ていれいかい）: cuộc họp định kỳ
終わり次第（おわりしだい）: ngay sau khi kết thúc
説明会（せつめいかい）: buổi giải thích, buổi giới thiệu, buổi briefing
切り替える（きりかえる）: chuyển đổi, chuyển sang
～でもOKです: cũng được, không vấn đề gì"
サンプル,"sample, mẫu"
枠線,"わくせん - TUYẾN-Border, khung (trong excel)"
箇条書,かじょうがき - CÁ ĐIỀU THƯ-Ghi thành ý chính (gạch đầu dòng)
充てる,あてる - SUNG-phân bổ vào
オートサイズ,Auto Size -Tự động điều chỉnh kích thước
拡大縮小,かくだいしゅくしょう - KHUẾCH ĐẠI SÚC TIỂU-Mở rộng và thu hẹp/rescale
独自,どくじ - ĐỘC TỰ-Riêng; cá nhân
精度,せいど - TINH ĐỘ-Độ chính xác
問合せ,といあわせ - VẤN HỢP-sự tìm hiểu thông tin; sự thắc mắc
違和感,"いわかん - VI HÒA CẢM-Có cảm giác không hợp, Lạ, kì lạ."
貰う,"もらう - THẾ-nhận (từ người khác thành của mk)
kính ngữ của もらいます là おおさめになります"
先程,さきほど - TIÊN TRÌNH-vừa lúc nãy (lịch sự hơn さっき)
対照,"たいしょう - ĐỐI CHIẾU-Sự đối chiếu.1. đối chiếu so sánh, 2. tương phản"
