評判,"ひょうばん「BÌNH PHÁN」 Đánh giá/Có tiếng
意味 世の中からの評価
ポイント 店、有名な人
__がいい、悪い
__が高まる、下がる

例文 ・この映画、評判がいいらしいよ。
・評判のいい店が探せて嬉しい!
使い分け
• 評判: 客観的 いい、悪い
• 評価: 主観的 A-B-C・100-90-80"
雑談,"ざつだん「TẠP ĐÀM」Nói chuyện phiếm
意味 特にテーマを定めないで気楽に会話する

ポイント ≒おしゃべり(軽い話)

例文 ・みなさんは職場で仕事以外の話、例えば
プライベートな話や雑談をしてもいいと
思いますか?"
おしゃべり,"Nói chuyện/ Hoạt ngôn 
意味 1 軽い会話≒雑談
例文 ・授業中に隣の人とおしゃべりしていて、先生に怒られた。

意味 2 口数が多いこと
例文 ・おしゃべりな子供"
取材,"Phỏng vấn しゅざい「THỦ TÀI」
意味 ニュースや記事の情報材料を集めるために、話を聞くこと

例文 ・放送局の取材に応じる。

・インタビューする前に、相手から取材許可をと。"
きっかけ,"Nguyên cớ
意味 何かを始める手がかり・糸口・動機
ポイント 何かをスタートする理由になるもの.

例文 ・彼女と話したいのだが、話のきっかけがつかめない。
・日本語を勉強しようと思ったきっかけは、山田さんとの出会いです。"
続出,"ぞくしゅつ「TỤC XUẤT」 Liên tiếp xuất hiện 
意味 同じようなこと・人がどんどん出てくること

例文 ・暑い!真夏日続出
・このゲーム!ハマる人続出!"
外見,"「がいけん」「NGOẠI KIẾN」 Ngoại hình 
意味 外側からの見ため
ポイント ⇔中身、内面

例文 ・人を判断するときは外見よりも中身が大切だ。
・この商品は外見は微妙だけど、超うまい。"
上昇,"じょうしょう「THƯỢNG THĂNG」Sự tăng lên 
意味 上がっていく、高くなる
ポイント 気温、物価_

例文 ・この映画、評判がいいらしいよ。
使い分け
• 上昇: 新聞・ニュース
• 上がる: 日常"
見解,"けんかい「KIẾN GIẢI」Quan điểm, ý kiến (khi xử lý vấn đề)
意味 ものの見方・考え方
ポイント 専門性のある意見


例文 ・来年の経済の見通しについて、政府が見解を述べた。

(見通し:予想)
・事故原因については、専門家の間でも見解が分かれ
ている。"
普及,"ふきゅう「PHỔ CẬP」 Phổ cập
 意味 新しいものが広がって当たり前になること
例文 ・パソコンが一般家庭に普及するに伴い、
インターネット利用者が急激に増えた。

・スマホの普及率は100%に近づいている。"
