需要,"じゅよう「NHU YẾU」 - Nhu cầu; 意味：求められること、欲しいと思うこと (Mong muốn, yêu cầu có được một thứ gì đó); ポイント：＜＞供給 (Cung cấp); 例文：新しいサービスに対する需要が高まっている (Nhu cầu đối với dịch vụ mới đang tăng cao)."
半球,はんきゅう「BÁN CẦU」 - Bán cầu; 意味：地球を半分に分けたもの (Một nửa của quả địa cầu); ポイント：北半球 (Bắc bán cầu)、南半球 (Nam bán cầu); 例文：北半球は今、夏だ (Bắc bán cầu hiện đang là mùa hè).
投票,とうひょう「ĐẦU PHIẾU」 - Bỏ phiếu; 意味：選挙などで自分の意思を紙に書いて出すこと (Ghi ý kiến vào giấy rồi nộp trong bầu cử); ポイント：清き一票を投じる (Bỏ một lá phiếu trong sạch); 例文：選挙に行って、投票する (Đi bầu cử và bỏ phiếu).
主人公,"しゅじんこう「CHỦ NHÂN CÔNG」 - Nhân vật chính; 意味：物語や映画などの中心となる人物 (Nhân vật trung tâm trong truyện, phim); 例文：このアニメの主人公はとても強い (Nhân vật chính của bộ anime này rất mạnh)."
区切る,"くぎる「KHU THIẾT」 - Chia, ngăn cách; 意味：長いものをいくつかの部分に分ける (Chia vật dài thành nhiều phần); ポイント：文章、空間を区切る (Chia đoạn văn, phân chia không gian); 例文：文章を意味のまとまりで区切る (Chia đoạn văn theo từng nhóm ý nghĩa)."
雷,かみなり「LÔI」 - Sấm sét; 意味：雲の間で電気が放電して光り、音が鳴る現象 (Hiện tượng phóng điện tạo ra ánh sáng và âm thanh); ポイント：雷が鳴る (Sấm kêu)、落ちる (Sét đánh); 例文：急に空が暗くなって、雷が鳴り出した (Trời bỗng tối sầm và sấm bắt đầu kêu).
試し,"ためし「THÍ」 - Việc thử, thử nghiệm; 意味：実際にどうなるかやってみること (Làm thử xem thực tế sẽ thế nào); ポイント：試しに〜してみる (Làm thử...); 例文：試しに一度やってみよう (Hãy làm thử một lần xem sao)."
保障,ほしょう「BẢO CHƯƠNG」 - Bảo đảm; 意味：悪い状態にならないように保護し、守ること (Bảo vệ để không rơi vào trạng thái xấu); ポイント：社会保障 (An sinh xã hội)、権利を保障する (Bảo đảm quyền lợi); 例文：社会保障制度を整える (Hoàn thiện chế độ an sinh xã hội).
筆者,ひっしゃ「BÚT GIẢ」 - Tác giả; 意味：その文章を書いた人 (Người viết bài văn đó); ポイント：読解問題によく出る (Thường xuất hiện trong bài đọc hiểu); 例文：筆者の考えを 200 字以内でまとめなさい (Hãy tóm tắt suy nghĩ của tác giả trong 200 chữ).
休憩,"きゅうけい「HƯU KHẾ」 - Nghỉ giải lao; 意味：仕事や運動の合間に休むこと (Nghỉ giữa giờ làm việc hoặc vận động); ポイント：10分休憩 (Nghỉ 10 phút); 例文：1 時間勉強したので、10 分休憩しよう (Đã học 1 tiếng rồi, nghỉ giải lao 10 phút thôi)."
歌謡曲,かようきょく「CA DAO KHÚC」 - Bài hát phổ thông (thịnh hành thời Showa); 意味：日本で昔流行った音楽のジャンル; 例文：祖父はよく昔の歌謡曲を口ずさんでいる。
候補,こうほ「HẬU BỔ」 - Ứng cử viên; 意味：選ばれる可能性のある人や物; ポイント：優勝候補、候補者; 例文：次回のリーダー候補として、彼に期待している。
分配,"ぶんぱい「PHÂN PHỐI」 - Phân chia, phân phối; 意味：分けて配ること; ポイント：利益を分配する; 例文：利益を社員に平等に分配する。"
状況,"じょうきょう「TRẠNG HUỐNG」 - Tình hình, tình trạng; 意味：物事の状態、様子; ポイント：周囲の状況; 例文：現場の状況を確認してから判断を下す。"
概要,"がいよう「KHÁI YẾU」 - Khái quát, tóm lược; 意味：物事のあらまし、まとめ; ポイント：内容の概要; 例文：新プロジェクトの概要を説明する。"
役割,"やくわり「DỊCH CÁT」 - Vai trò, nhiệm vụ; 意味：割り当てられた仕事や役目; ポイント：役割を果たす; 例文：チーム内での自分の役割をしっかり理解する。"
異⽂化,いぶんか「DỊ VĂN HÓA」 - Khác biệt văn hóa; 意味：自分とは異なる文化; ポイント：異文化交流、異文化理解; 例文：留学して異文化に触れることは、とても良い経験になる。
初⼼者,しょしんしゃ「SƠ TÂM GIẢ」 - Người mới bắt đầu; 意味：物事を始めたばかりの人; ポイント：初心者歓迎; 例文：このコースは初心者でも安心して受けられる。
いたずら,"いたずら - Nghịch ngợm, trêu chọc; 意味：人を困らせるようなふざけたこと; 例文：子供が壁に落書きをするといういたずらをした。"
対等,"たいとう「ĐỐI ĐẲNG」 - Ngang bằng, bình đẳng; 意味：力や立場が同じであること; ポイント：対等な関係; 例文：年齢に関係なく、対等の立場で話し合う。"
鶴,つる「HẠC」 - Con hạc; 意味：首と足が長い鳥。長寿の象徴とされる; ポイント：折り鶴 (Hạc giấy); 例文：千羽鶴を折って、病気の回復を祈る。
⽤具,ようぐ「DỤNG CỤ」 - Dụng cụ; 意味：ある事をするために使う道具; ポイント：筆記用具 (Dụng cụ viết)、清掃用具 (Dụng cụ vệ sinh); 例文：学校へ行く前に、筆記用具をカバンに入れた。
⾆,した「THIỆT」 - Cái lưỡi; 意味：口の中にあり、味を感じたり言葉を出したりする部分; ポイント：舌を出す、舌を巻く; 例文：あまりの熱さに舌を火傷してしまった。
原稿,"げんこう「NGUYÊN CẢO」 - Bản thảo, bản gốc; 意味：印刷や発表の元になる文章; ポイント：原稿用紙、原稿を執筆する; 例文：締め切りまでにスピーチの原稿を書き上げた。"
