機嫌,"きげん「CƠ HIỀM」 - Tâm trạng, sắc mặt; 意味: その時の気分や気持ちの様子; ポイント: 機嫌がいい／悪い、ご機嫌いかがですか; 例文: 上司は朝から機嫌が悪そうで、誰も話しかけられない。"
規制,"きせい「QUY CHẾ」 - Quy chế, kiểm soát, hạn chế; 意味: 規則によって物事を制限すること; ポイント: 交通規制、輸入規制; 例文: 事故の影響で、この道路は現在、通行規制が行われている。"
熱演,ねつえん「NHIỆT DIỄN」 - Diễn xuất đầy nhiệt huyết; 意味: 熱心に、また力一杯演じること; ポイント: 主演俳優の熱演; 例文: 彼の熱演に、観客席からは大きな拍手が送られた。
皮膚,ひふ「BÌ PHU」 - Da; 意味: 体の表面を包んでいる膜; ポイント: 皮膚科、皮膚が弱い; 例文: 日差しが強いので、皮膚が赤くなってしまった。
就職,"しゅうしょく「TỰU CHỨC」 - Tìm việc, có việc làm; 意味: 職業につくこと、会社に入ること; ポイント: 就職活動（就活）、就職が決まる; 例文: 兄は大学を卒業して、地元の銀行に就職した。"
構造,"こうぞう「CẤU TẠO」 - Cấu tạo, cấu trúc; 意味: 物事の作りや組み立て; ポイント: 社会構造、文章の構造; 例文: この建物は地震に強い構造になっている。"
更新,"こうしん「CANH TÂN」 - Cập nhật, gia hạn, làm mới; 意味: 新しく改めること、期間を延ばすこと; ポイント: 免許の更新、世界記録を更新する; 例文: 賃貸契約の期限が来たので、更新の手続きに行った。"
予防,"よぼう「DỰ PHÒNG」 - Dự phòng, phòng ngừa; 意味: 悪いことが起きないように前もって防ぐこと; ポイント: 予防注射、風邪の予防; 例文: 病気を予防するために、毎日手洗いとうがいを欠かさない。"
警備,"けいび「CẢNH BỊ」 - Cảnh bị, bảo vệ, an ninh; 意味: 事故や犯罪を防ぐために、警戒して守ること; ポイント: 警備員、厳重な警備; 例文: 大統領が来日するため、空港周辺の警備が強化されている。"
賃貸,ちんたい「NHẪM THẢI」 - Cho thuê; 意味: 有料で物を貸し出すこと; ポイント: 賃貸マンション、賃貸アパート; 例文: 駅から近くて便利な賃貸マンションを探している。
差別,さべつ「SOA BIỆT」 - Phân biệt đối xử; 意味: 偏った考えで、差をつけて扱うこと; ポイント: 人種差別、男女差別; 例文: 人種や性別による差別は許されない。
標準,ひょうじゅん「TIÊU CHUẨN」 - Tiêu chuẩn; 意味: 判断の目安となるもの、平均的なこと; ポイント: 標準語、標準サイズ; 例文: この家電製品の消費電力は、業界の標準よりも低い。
名誉,めいよ「DANH DỰ」 - Danh dự; 意味: 優れていると認められること、誇り; ポイント: 名誉を傷つける、名誉ある賞; 例文: オリンピックで金メダルを取ることは、選手にとって最高の名誉だ。
豊富,ほうふ「PHONG PHÚ」 - Phong phú; 意味: たくさんあって、豊かなこと; ポイント: 経験豊富、知識が豊富; 例文: あのレストランはメニューが豊富で、どれを食べるか迷ってしまう。
平等,びょうどう「BÌNH ĐẲNG」 - Bình đẳng; 意味: 偏りがなく、みんな同じであること; ポイント: 男女平等、機会平等; 例文: 全ての人は法の下に平等でなければならない。
症状,しょうじょう「CHỨNG TRẠNG」 - Triệu chứng; 意味: 病気の状態; ポイント: 風邪の症状、自覚症状; 例文: 熱はないが、喉が痛いなどの症状が出ている。
見出し,"みだし「KIẾN XUẤT」 - Tiêu đề, đề mục; 意味: 内容がすぐ分かるように付けた短い言葉; ポイント: 新聞の見出し、記事の見出し; 例文: 新聞の見出しを見ただけで、事件の内容がだいたい分かった。"
結論,けつろん「KẾT LUẬN」 - Kết luận; 意味: 議論などの最後にまとめた考え; ポイント: 結論を出す、結論に至る; 例文: 長い会議の末、ようやく結論が出た。
未熟,"みじゅく「VỊ THỤC」 - Chưa trưởng thành, non nớt; 意味: まだ十分に成長していないこと、技術が足りないこと; ポイント: 未熟児、経験が未熟; 例文: 私はまだ未熟者ですが、精一杯頑張ります。"
壁,"かべ「BÍCH」 - Tường, rào cản; 意味: 部屋の仕切り、乗り越えられない障害; ポイント: 壁にぶつかる、言葉の壁; 例文: 外国で生活すると、言葉の壁を感じることが多い。"
景気,けいき「CẢNH KHÍ」 - Tình hình kinh tế; 意味: 経済活動の良し悪しの状態; ポイント: 景気がいい／悪い、景気後退; 例文: 景気が悪くなると、消費者の買い控えが起こる。
募集,"ぼしゅう「MỘ TẬP」 - Chiêu mộ, tuyển dụng; 意味: 広く呼びかけて集めること; ポイント: アルバイトの募集、参加者を募集する; 例文: 来月のイベントのボランティアを募集している。"
活発,"かっぱつ「HOẠT BÁT」 - Hoạt bát, sôi nổi; 意味: 元気がよく、動きが盛んなこと; ポイント: 活発な議論、活動が活発だ; 例文: クラスの全員が活発に意見を出し合った。"
